name,score,hit,review,star,address,telephone,image
솔레라,0,772,1,5,서울특별시 강남구 논현로26길 46-12 1F<br><br> 지번 서울시 강남구 도곡동 457-6 1F,02-3463-2021,"https://mp-seoul-image-production-s3.mangoplate.com/338150_1642768882271095.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
유어네이키드치즈,0,228,3,21,서울특별시 강남구 압구정로10길 35-1 4F<br><br> 지번 서울시 강남구 신사동 534-6 4F,0507-1330-9036,"https://mp-seoul-image-production-s3.mangoplate.com/465679/26737_1667201832171_1000002236?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
마토,0,4456,2,46,서울특별시 강남구 선릉로146길 23 4F<br><br> 지번 서울시 강남구 청담동 21-21 4F,02-543-0488,"https://mp-seoul-image-production-s3.mangoplate.com/190022_1422753079686?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
설천와인하우스,0,1290,2,21,서울특별시 강남구 논현로24길 9 1F<br><br> 지번 서울시 강남구 도곡동 449-7 1F,0507-1443-4679,"https://mp-seoul-image-production-s3.mangoplate.com/886722_1650359755038211.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
더부즈,0,1836,1,32,서울특별시 강남구 도산대로85길 13 B1<br><br> 지번 서울시 강남구 청담동 121-30 B1,02-547-8002,"https://mp-seoul-image-production-s3.mangoplate.com/390964/1042666_1582007823008_29380?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
문빔,0,1099,1,16,서울특별시 강남구 압구정로2길 35<br><br> 지번 서울시 강남구 신사동 519-1,070-8865-9225,"https://mp-seoul-image-production-s3.mangoplate.com/399041/2169057_1645803863216_36008?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
바제라늄,0,326,1,22,서울특별시 강남구 도산대로55길 37 1F<br><br> 지번 서울시 강남구 청담동 84-14 1F,02-3445-1101,"https://mp-seoul-image-production-s3.mangoplate.com/475206/172778_1650941754728_146338?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
비크 이 뮈르달,0,224,1,4,서울특별시 강남구 봉은사로 123 리체힐신논현오피스텔 F101호<br><br> 지번 서울시 강남구 논현동 202-9 리체힐신논현오피스텔 F101호,0507-1365-7234,"https://mp-seoul-image-production-s3.mangoplate.com/2227850_1655188190334652.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
볼륨엘피바,0,28,1,3,서울특별시 강남구 선릉로157길 14<br><br> 지번 서울시 강남구 신사동 663-23,02-515-5544,"https://mp-seoul-image-production-s3.mangoplate.com/528080_1676646663080687.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
배산임수,0,821,0,38,서울특별시 강남구 영동대로106길 9 5F<br><br> 지번 서울시 강남구 삼성동 160-22 5F,02-555-0655,"https://mp-seoul-image-production-s3.mangoplate.com/638032_1662772105259168.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
까치양조장,0,4071,6,68,서울특별시 강남구 봉은사로4길 23 2-3F<br><br> 지번 서울시 강남구 역삼동 811-13 2-3F,02-558-9933,"https://mp-seoul-image-production-s3.mangoplate.com/398566/752493_1633017634394_44157?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
블랙바 스테이크하우스,0,1883,4,15,서울특별시 강남구 테헤란로 610 B1<br><br> 지번 서울시 강남구 대치동 995-16 B1,02-6012-7429,"https://mp-seoul-image-production-s3.mangoplate.com/229998_1650526129911231.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
시그넷드링킹앤더슨,0,5182,3,88,서울특별시 강남구 언주로 118<br><br> 지번 서울시 강남구 도곡동 467-24,02-576-6891,"https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/65460_1465399634728796.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
버틀러,0,2363,3,41,서울특별시 강남구 논현로151길 41 상운빌딩 102호<br><br> 지번 서울시 강남구 신사동 561 상운빌딩 102호,02-541-9587,"https://mp-seoul-image-production-s3.mangoplate.com/1851484_1618054202516421.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
피헨,0,370,2,9,서울특별시 강남구 도산대로30길 39<br><br> 지번 서울시 강남구 논현동 75,02-543-7187,"https://mp-seoul-image-production-s3.mangoplate.com/765226_1663912937196249.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
라운지칠,0,3329,1,28,서울특별시 강남구 강남대로122길 14 B1<br><br> 지번 서울시 강남구 논현동 166-2 B1,02-540-3409,"https://mp-seoul-image-production-s3.mangoplate.com/901187_1517872789496205.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
